(-1.16955e-05,-3.81245e-05)
(8.51323e-07,8.09404e-09)
(1.9794e-08,-1.44106e-06)
(4.42467e-05,-1.44505e-05)
(-2.86479e-05,-9.33857e-05)
(-2.65947e-06,3.11249e-06)
(4.96846e-06,5.15975e-06)
(8.22233e-06,-9.62292e-06)
(-5.46563e-06,-7.4973e-06)
(-3.80804e-05,-0.000223932)
(-0.000226602,-2.84792e-05)
(-4.205e-06,4.92128e-06)
(7.85583e-06,8.15829e-06)
(5.81406e-06,-6.80443e-06)
(-3.86479e-06,-5.30139e-06)
(2.54956e-05,-1.0867e-05)
(-1.62899e-05,-4.21608e-05)
(1.36861e-06,-1.43605e-07)
(-1.63804e-07,-1.71496e-06)
(6.24513e-05,-2.66187e-05)
(-3.9902e-05,-0.000103273)
(-2.80759e-06,3.40474e-06)
(5.16805e-06,5.29985e-06)
(8.65878e-06,-1.05004e-05)
(-5.70763e-06,-7.9085e-06)
(-4.45026e-05,-0.000234139)
(-0.000232652,-2.96582e-05)
(-4.43919e-06,5.38337e-06)
(8.17141e-06,8.3798e-06)
(6.12268e-06,-7.42492e-06)
(-4.03591e-06,-5.59215e-06)
(2.76683e-05,-1.25169e-05)
(-1.75741e-05,-4.33637e-05)
(1.53546e-06,-2.05064e-07)
(-2.1943e-07,-1.79704e-06)
(6.77732e-05,-3.066e-05)
(-4.30475e-05,-0.000106219)
(-2.96624e-06,3.74498e-06)
(5.39565e-06,5.45986e-06)
(9.12426e-06,-1.15197e-05)
(-5.98161e-06,-8.38658e-06)
(-5.23525e-05,-0.000245043)
(-0.000239407,-3.06896e-05)
(-4.69003e-06,5.92134e-06)
(8.53127e-06,8.6328e-06)
(6.45183e-06,-8.14567e-06)
(-4.22964e-06,-5.93021e-06)
(3.0156e-05,-1.45125e-05)
(-1.90251e-05,-4.47644e-05)
(1.73531e-06,-2.85434e-07)
(-2.84699e-07,-1.89311e-06)
(7.38669e-05,-3.55482e-05)
(-4.66018e-05,-0.00010965)
(-3.11895e-06,4.10572e-06)
(5.63254e-06,5.62586e-06)
(9.57033e-06,-1.25982e-05)
(-6.26506e-06,-8.89267e-06)
(-6.1066e-05,-0.000255568)
(-0.000246289,-3.14058e-05)
(-4.93149e-06,6.49171e-06)
(8.90583e-06,8.89527e-06)
(6.76724e-06,-8.90827e-06)
(-4.43006e-06,-6.28807e-06)
(3.27448e-05,-1.67094e-05)
(-2.05196e-05,-4.62543e-05)
(1.95345e-06,-3.80842e-07)
(-3.54695e-07,-1.996e-06)
(8.02081e-05,-4.09294e-05)
(-5.02626e-05,-0.000113299)
(-3.24103e-06,4.42417e-06)
(5.83876e-06,5.76929e-06)
(9.9255e-06,-1.35488e-05)
(-6.51085e-06,-9.33874e-06)
(-6.90563e-05,-0.000264058)
(-0.000252163,-3.17347e-05)
(-5.12453e-06,6.99523e-06)
(9.2319e-06,9.12205e-06)
(7.01839e-06,-9.58045e-06)
(-4.60386e-06,-6.60349e-06)
(3.49886e-05,-1.87131e-05)
(-2.18067e-05,-4.75765e-05)
(2.15113e-06,-4.73677e-07)
(-4.17311e-07,-2.08805e-06)
(8.57041e-05,-4.58375e-05)
(-5.34152e-05,-0.000116538)
(-3.46554e-06,5.11087e-06)
(6.27712e-06,6.06854e-06)
(1.05749e-05,-1.55956e-05)
(-7.03253e-06,-1.02984e-05)
(-8.71072e-05,-0.000280087)
(-0.000264315,-3.15477e-05)
(-5.4795e-06,8.08099e-06)
(9.92501e-06,9.5952e-06)
(7.4776e-06,-1.10277e-05)
(-4.97275e-06,-7.28205e-06)
(3.96943e-05,-2.32214e-05)
(-2.44964e-05,-5.04586e-05)
(2.59287e-06,-7.00998e-07)
(-5.55431e-07,-2.29163e-06)
(9.72308e-05,-5.68805e-05)
(-6.00037e-05,-0.000123598)
(-3.55984e-06,5.45874e-06)
(6.49715e-06,6.21486e-06)
(1.0846e-05,-1.66315e-05)
(-7.29507e-06,-1.07834e-05)
(-9.66229e-05,-0.000287136)
(-0.000270251,-3.10181e-05)
(-5.6286e-06,8.63102e-06)
(1.02729e-05,9.82656e-06)
(7.66931e-06,-1.17603e-05)
(-5.15839e-06,-7.62501e-06)
(4.20089e-05,-2.55954e-05)
(-2.58212e-05,-5.19378e-05)
(2.82436e-06,-8.30187e-07)
(-6.27212e-07,-2.39792e-06)
(0.0001029,-6.26958e-05)
(-6.32489e-05,-0.000127221)
(-3.60789e-06,5.65686e-06)
(6.62214e-06,6.2966e-06)
(1.09837e-05,-1.72215e-05)
(-7.44471e-06,-1.10593e-05)
(-0.000102141,-0.000290853)
(-0.000273576,-3.05933e-05)
(-5.70457e-06,8.94427e-06)
(1.04705e-05,9.9558e-06)
(7.76665e-06,-1.21774e-05)
(-5.26421e-06,-7.82011e-06)
(4.33063e-05,-2.6973e-05)
(-2.6566e-05,-5.27866e-05)
(2.95844e-06,-9.07963e-07)
(-6.68682e-07,-2.45953e-06)
(0.000106078,-6.607e-05)
(-6.50732e-05,-0.0001293)
(-3.77365e-06,6.54083e-06)
(7.17952e-06,6.64709e-06)
(1.1455e-05,-1.98549e-05)
(-8.11927e-06,-1.22882e-05)
(-0.000127518,-0.000305031)
(-0.000288001,-2.76744e-05)
(-5.96667e-06,1.0342e-05)
(1.13518e-05,1.051e-05)
(8.09993e-06,-1.40395e-05)
(-5.74119e-06,-8.68906e-06)
(4.89095e-05,-3.33299e-05)
(-2.98153e-05,-5.66346e-05)
(3.57584e-06,-1.29213e-06)
(-8.59311e-07,-2.74516e-06)
(0.000119803,-8.16413e-05)
(-7.30324e-05,-0.000138726)
(-3.8599e-06,7.38105e-06)
(7.71315e-06,6.95847e-06)
(1.16946e-05,-2.23629e-05)
(-8.78143e-06,-1.3454e-05)
(-0.000152601,-0.000315189)
(-0.000301205,-2.34533e-05)
(-6.10305e-06,1.16705e-05)
(1.21956e-05,1.10023e-05)
(8.26935e-06,-1.5813e-05)
(-6.20941e-06,-9.51342e-06)
(5.3952e-05,-3.96692e-05)
(-3.28137e-05,-6.03895e-05)
(4.1908e-06,-1.71386e-06)
(-1.04964e-06,-3.03519e-06)
(0.000132155,-9.71694e-05)
(-8.03769e-05,-0.000147923)
(-7.0624e-07,4.71619e-07)
(2.90454e-06,4.39066e-06)
(2.61071e-07,3.89436e-05)
(8.52746e-05,2.00656e-06)
(3.5312e-07,-2.35809e-07)
(-1.45227e-06,-2.19533e-06)
(-1.06621e-06,7.12e-07)
(1.09425e-06,1.70076e-06)
(7.95031e-06,4.41007e-07)
(3.02845e-06,-5.37945e-05)
(1.71544e-07,9.80049e-08)
(5.36912e-07,-9.39501e-07)
(-1.19235e-06,8.9954e-07)
(3.47567e-06,4.72131e-06)
(1.11612e-06,6.24008e-05)
(9.71346e-05,4.86301e-06)
(5.96176e-07,-4.4977e-07)
(-1.73783e-06,-2.36066e-06)
(-1.77088e-06,1.336e-06)
(1.38526e-06,2.00589e-06)
(1.47342e-05,-8.37049e-07)
(-3.22145e-06,-5.94307e-05)
(3.80327e-07,1.4363e-07)
(4.43985e-07,-1.1739e-06)
(-1.78764e-06,1.50609e-06)
(4.10432e-06,5.12592e-06)
(3.34249e-06,8.86588e-05)
(0.000110089,9.14108e-06)
(8.9382e-07,-7.53045e-07)
(-2.05216e-06,-2.56296e-06)
(-2.61396e-06,2.20227e-06)
(1.71315e-06,2.4053e-06)
(2.39647e-05,-3.73826e-06)
(-9.7776e-06,-6.54271e-05)
(7.17386e-07,1.64876e-07)
(3.30392e-07,-1.42838e-06)
(-2.61195e-06,2.49473e-06)
(4.94511e-06,5.72437e-06)
(9.1547e-06,0.000121682)
(0.000126429,1.5532e-05)
(1.30597e-06,-1.24736e-06)
(-2.47255e-06,-2.86219e-06)
(-3.75318e-06,3.58474e-06)
(2.14925e-06,3.0361e-06)
(3.83034e-05,-1.01324e-05)
(-1.82546e-05,-7.3498e-05)
(1.3365e-06,1.14438e-07)
(1.59178e-07,-1.77791e-06)
(-3.14545e-06,3.23826e-06)
(5.50189e-06,6.14901e-06)
(1.49662e-05,0.000141526)
(0.000136538,1.9572e-05)
(1.57272e-06,-1.61913e-06)
(-2.75095e-06,-3.0745e-06)
(-4.47595e-06,4.60802e-06)
(2.43102e-06,3.50657e-06)
(4.86195e-05,-1.58745e-05)
(-2.37647e-05,-7.9012e-05)
(1.84492e-06,1.77293e-08)
(3.26215e-08,-2.02117e-06)
(-3.14621e-06,3.23938e-06)
(5.5027e-06,6.14964e-06)
(1.49758e-05,0.000141553)
(0.000136552,1.95776e-05)
(1.5731e-06,-1.61969e-06)
(-2.75135e-06,-3.07482e-06)
(-4.47697e-06,4.60955e-06)
(2.43142e-06,3.50728e-06)
(4.86348e-05,-1.58837e-05)
(-2.37727e-05,-7.90201e-05)
(1.84571e-06,1.75483e-08)
(3.24298e-08,-2.02153e-06)
(-4.04411e-06,4.73299e-06)
(6.51876e-06,6.96051e-06)
(2.94429e-05,0.00017314)
(0.000153771,2.56641e-05)
(2.02206e-06,-2.36649e-06)
(-3.25938e-06,-3.48025e-06)
(-5.6712e-06,6.63724e-06)
(2.92741e-06,4.45133e-06)
(6.83271e-05,-2.91232e-05)
(-3.36809e-05,-8.95857e-05)
(2.95315e-06,-3.09867e-07)
(-2.27374e-07,-2.49892e-06)
(-4.27713e-06,5.18684e-06)
(6.81038e-06,7.19756e-06)
(3.44217e-05,0.000181101)
(0.000158477,2.70214e-05)
(2.13857e-06,-2.59342e-06)
(-3.40519e-06,-3.59878e-06)
(-5.97692e-06,7.24816e-06)
(3.0658e-06,4.73829e-06)
(7.40613e-05,-3.35047e-05)
(-3.64885e-05,-9.27468e-05)
(3.30912e-06,-4.41939e-07)
(-3.08917e-07,-2.645e-06)
(-4.52786e-06,5.71659e-06)
(7.14403e-06,7.46918e-06)
(4.05116e-05,0.00018962)
(0.000163753,2.83431e-05)
(2.26393e-06,-2.8583e-06)
(-3.57202e-06,-3.73459e-06)
(-6.304e-06,7.95904e-06)
(3.22244e-06,5.07334e-06)
(8.06159e-05,-3.87961e-05)
(-3.96775e-05,-9.64323e-05)
(3.73483e-06,-6.14325e-07)
(-4.05983e-07,-2.81743e-06)
(-4.77048e-06,6.27977e-06)
(7.4925e-06,7.75209e-06)
(4.72772e-05,0.00019786)
(0.000169154,2.9457e-05)
(2.38524e-06,-3.13988e-06)
(-3.74625e-06,-3.87604e-06)
(-6.61866e-06,8.71268e-06)
(3.38453e-06,5.42965e-06)
(8.74245e-05,-4.46119e-05)
(-4.29784e-05,-0.000100357)
(4.19876e-06,-8.18585e-07)
(-5.1157e-07,-3.00371e-06)
(-4.9655e-06,6.77815e-06)
(7.79681e-06,7.99754e-06)
(5.34861e-05,0.000204521)
(0.000173785,3.02079e-05)
(2.48275e-06,-3.38908e-06)
(-3.89841e-06,-3.99877e-06)
(-6.87025e-06,9.37822e-06)
(3.5252e-06,5.74509e-06)
(9.33162e-05,-4.99087e-05)
(-4.58331e-05,-0.000103842)
(4.61859e-06,-1.01701e-06)
(-6.07188e-07,-3.17162e-06)
(-5.32727e-06,7.85649e-06)
(8.44641e-06,8.513e-06)
(6.75298e-05,0.000217138)
(0.000183433,3.11366e-05)
(2.66364e-06,-3.92825e-06)
(-4.2232e-06,-4.2565e-06)
(-7.33355e-06,1.08153e-05)
(3.82451e-06,6.42813e-06)
(0.000105645,-6.18031e-05)
(-5.18296e-05,-0.000111445)
(5.55495e-06,-1.50181e-06)
(-8.21467e-07,-3.54661e-06)
(-5.48091e-06,8.40454e-06)
(8.77383e-06,8.7669e-06)
(7.49422e-05,0.000222707)
(0.00018818,3.12698e-05)
(2.74045e-06,-4.20227e-06)
(-4.38692e-06,-4.38345e-06)
(-7.52877e-06,1.15448e-05)
(3.97571e-06,6.77566e-06)
(0.000111697,-6.80554e-05)
(-5.47963e-05,-0.00011535)
(6.04475e-06,-1.77678e-06)
(-9.34407e-07,-3.74415e-06)
(-5.561e-06,8.71917e-06)
